"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"802199","Child Care Center","Seed Early Learning Academy","1300 Olson Memorial Hwy","","","Minneapolis","MN","55411-3968","Hennepin","(612) 374-3178","Active","Seed Daycare","72 ","Ages Served: Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","09/09/1990","01/01/2026","12/31/2026","   ","",
"1128242","Home and Community Based Services - Community Residential Setting","Seed Home Healthcare LLC Thomas Avenue","1324 THOMAS AVE N","","","Minneapolis","MN","55411-2952","Hennepin","(612) 351-1493","Active","Seed Home Healthcare LLC","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1122367; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","08/01/2025","08/01/2025","07/31/2026","No ","",
"1115012","Home and Community Based Services","SHANSA CARE S.C.","638 VAN WHITE MEMORIAL BLVD","","","Minneapolis","MN","55411-4174","Hennepin","(612) 323-1203","Active","Shansa Care s.c.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/28/2025","01/01/2026","12/31/2026","   ","",
"1020217","Family Child Care","Shikh Hafsa A","1327 Oliver Ave North","","","Minneapolis","MN","55411     ","Hennepin","(612) 607-4753","Closed as of 10/21/2025","Hafsa A Shikh","12 ","Residential Dwelling","No infants in care   ","Family Child Care","Hennepin County Human Services & Public Health Dept","11/20/2002","11/01/2024","12/31/2025","Yes","",
"1052276","Child Care Center","Shiloh Temple International Ministries","1201 W Broadway Ave","","","Minneapolis","MN","55411     ","Hennepin","(612) 302-1463","Active","Shiloh Temple International Ministries, Inc.","148","Ages Served: ","None","Services: Day Program","Minnesota Department of Human Services","02/02/2009","01/01/2026","12/31/2026","   ","",
"1113207","Family Child Care","Simms Dean Antoinette Q & Dean Paul R","723 OLIVER AVE N","","","Minneapolis","MN","55411-3728","Hennepin","(612) 442-3705","Active","Antoinette Quvanna Simms Dean AND Paul Richard Dean","9  ","Residential Dwelling","None","Family Child Care","Hennepin County Human Services & Public Health Dept","01/04/2023","01/01/2024","12/31/2025","Yes","",
"1096146","Home and Community Based Services","Sunny Home Healthcare L.L.C","202 22ND AVE N","","","Minneapolis","MN","55411-2214","Hennepin","(612) 259-7524","Active","Sunny Home Healthcare L.L.C","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/18/2018","01/01/2026","12/31/2026","   ","info@sunnyhomehealthcare.com",
"801732","Child Care Center","Teen Parent Services North","1500 James Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 688-1732","Active","Minneapolis Public School District 0001-03","8  ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","05/01/1989","01/01/2026","12/31/2026","   ","",
"1085989","Family Child Care","Thomas Josalyn A","2950 Morgan Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 239-7498","Active","Josalyn Ann Thomas","12 ","Residential Dwelling","No infants in care   ","Family Child Care","Hennepin County Human Services & Public Health Dept","10/01/2017","01/01/2026","12/31/2026","Yes","",
"1036389","Family Child Care","Thomas Juanita","2800 Lowry Ave N","","","Minneapolis","MN","55411-1015","Hennepin","(612) 520-4003","Active","Juanita Thomas","12 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","06/10/2005","01/01/2026","12/31/2026","Yes","",
"1120484","Family Child Care","Tucker Danielle Beatrice","2335 UPTON AVE N","","","Minneapolis","MN","55411-2316","Hennepin","(612) 470-4182","Active","Danielle Beatrice Tucker","10 ","Residential Dwelling","No infants in care   No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","04/24/2025","01/01/2026","12/31/2026","   ","Admin@provisionary.org",
"811027","Substance Use Disorder Treatment","Turning Point, Inc.","1500 Golden Vly Rd","","","Minneapolis","MN","55411-3139","Hennepin","(612) 520-4004","Active","Turning Point, Inc.","   ","Residential Treatment - Capacity: 24; serving ages18 and older; Gender: Male Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: High Intensity Residential; Medium Intensity Residential; Culturally Specific/Culturally Responsive; ","Minnesota Department of Human Services","05/16/1997","01/01/2026","12/31/2026","   ","",
"1110582","Substance Use Disorder Treatment","Twin Cities Wellness Center & Recovery Gym","2912 N 2ND ST","","","Minneapolis","MN","55411-1606","Hennepin","(612) 234-4242","Active","Twin Cities Wellness Center & Recovery Gym","   "," Non-Residential Treatment - ages 18 and older; Gender: ; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Medical Services; Co-occurring Disorders; ","Minnesota Department of Human Services","01/01/2022","01/01/2026","12/31/2026","   ","",
"830950","Child Caring-Placing Agency","Upper Midwest American Indian Center","1035 W Broadway"," ","","Minneapolis","MN","55411-2503","Hennepin","(612) 522-4436","Revoked as of 06/17/2022","Upper Midwest American Indian Center","   ","Foster Care Services","None","Child Caring-Placing Agency","Department of Children, Youth, and Families","11/01/1998","01/01/2021","12/31/2021","   ","",
"1123676","Family Child Care","Yusuf Ubah Omar dba Little flowers daycare LLC","2638 GIRARD AVE N","","","Minneapolis","MN","55411-2018","Hennepin","(616) 448-6328","Active","Ubah Omar Yusuf","10 ","Residential Dwelling","No transporting of children under age eight.    This program operates under the registered dba name Little flowers daycare LLC","Family Child Care","Hennepin County Human Services & Public Health Dept","11/15/2024","01/01/2026","12/31/2026","Yes","ubahyusuf19@gmail.com",
