"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1068651","Home and Community Based Services - Community Residential Setting","Meridian Colorado South","4600 Colorado Ave N","","","Crystal","MN","55422-1025","Hennepin","(763) 205-6219","Active","Meridian Services Inc","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068630; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","06/01/2024","05/31/2026","No ","",
"1068643","Home and Community Based Services - Community Residential Setting","Meridian Services Bassett Creek","2445 Lamplighter Lane","","","Golden Valley","MN","55422-0000","Hennepin","(763) 546-9630","Active","Meridian Services Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068630; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","05/01/2025","04/30/2027","No ","",
"1110450","Home and Community Based Services","MI Home Health Care LLC","1405 LILAC DR N STE 113F","","","Golden Valley","MN","55422-4528","Hennepin","(612) 946-2350","Active","MI Home Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/18/2022","01/01/2026","12/31/2026","   ","",
"1100609","Substance Use Disorder Treatment","MN Adult & Teen Challenge","2756 DOUGLAS DR N","","","Crystal","MN","55422-2402","Hennepin","(612) 373-3366","Active","Minnesota Adult & Teen Challenge","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","01/03/2020","01/01/2026","12/31/2026","   ","",
"1108566","Home and Community Based Services","Modern Home Health Care Inc","1710 DOUGLAS DR N STE 210","","","Golden Valley","MN","55422-4387","Hennepin","(612) 895-1432","Active","Modern Home Health care inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports    ","None","","Minnesota Department of Human Services","08/27/2021","01/01/2026","12/31/2026","   ","modernhomehealthcare@yahoo.com",
"234932","Family Child Care","Moore Irene N","3701 ADAIR AVE N","","","Crystal","MN","55422-1910","Hennepin","(612) 423-0516","Active","Irene N Moore","12 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","01/05/1999","01/01/2026","12/31/2026","Yes","",
"1102318","Child Foster Residence Setting","New Directions Residential Services Golden Valley House","4740 GOLDEN VALLEY RD","","","Golden Valley","MN","55422-4163","Hennepin","(763) 313-6607","Active","New Directions Residential Services Inc.","1  ","","None","","Hennepin County Human Services & Public Health Dept","12/31/2019","12/01/2024","11/30/2026","   ","",
"1000139","Family Child Care","Olson Kimberly K","2535 LAMPLIGHTER LN","","","Golden Valley","MN","55422-3318","Hennepin","(763) 229-9320","Active","Kimberly K Olson","12 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","08/13/1999","08/01/2024","07/31/2026","Yes","bugs1999@comcast.net",
"1068808","Home and Community Based Services - Community Residential Setting","Olus Home Inc Abbott","3921 ABBOTT AVE N","","","Minneapolis","MN","55422-2321","Hennepin","(763) 533-3427","Active","Olu's Home Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068807; and providing Community Residential Setting: Respite care services, out-of-home; Crisis respite, out-of-home; Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","02/01/2024","01/31/2026","No ","",
"1073224","Home and Community Based Services - Community Residential Setting","Opportunity Partners Inc - Golden Valley","5610 Golden Valley Road","","","Golden Valley","MN","55422-0000","Hennepin","(763) 593-1047","Active","Opportunity Partners Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1073209; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","02/01/2025","01/31/2027","No ","",
"1073212","Home and Community Based Services - Community Residential Setting","Opportunity Partners Inc Ensign","3689 HALIFAX AVE N","","","Robbinsdale","MN","55422-2121","Hennepin","(763) 657-1090","Active","Opportunity Partners Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1073209; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","06/01/2024","05/31/2026","No ","",
"1113838","Home and Community Based Services - Community Residential Setting","Pinnacle Scott","3220 SCOTT AVE N","","","Golden Valley","MN","55422-2746","Hennepin","(612) 360-7017","Active","Pinnacle Services Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1069733; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","04/05/2022","04/01/2025","03/31/2027","No ","",
"227971","Family Child Care","Procai Jacqueline","3308 46th Ave N","","","Robbinsdale","MN","55422-1404","Hennepin","(612) 616-9099","Active","Jacqueline M Procai","14 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","09/03/1996","01/01/2026","12/31/2026","Yes","",
"1126175","Child Foster Residence Setting","Progressive Individual Resources Inc","2941 FRANCE AVE N","","","Robbinsdale","MN","55422-3205","Hennepin","(612) 749-3309","Active","Progressive Individual Resources Inc","2  ","","None","","Hennepin County Human Services & Public Health Dept","02/20/2025","02/20/2025","01/31/2026","   ","",
"1118949","Home and Community Based Services - Community Residential Setting","REM Hennepin Inc","3400 QUAIL AVE N","","","Crystal","MN","55422-2876","Hennepin","(763) 521-4820","Active","REM Hennepin, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071738; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","06/01/2023","06/01/2024","05/31/2026","No ","",
"1113516","Home and Community Based Services - Community Residential Setting","REM Hennepin Inc Regent","3239 REGENT AVE N","","","Golden Valley","MN","55422-2737","Hennepin","(763) 521-4084","Active","REM Hennepin, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071738; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","03/16/2022","03/01/2025","02/28/2027","No ","",
"1071776","Home and Community Based Services - Community Residential Setting","REM Hennepin, Inc. - Douglas Drive","3941 Douglas Dr","","","Crystal","MN","55422-4123","Hennepin","(763) 536-8662","Active","REM Hennepin, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071738; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","01/01/2018","01/01/2025","12/31/2026","No ","",
"1071746","Home and Community Based Services - Community Residential Setting","REM Hennepin, Inc. - Hampshire","6015 Westbrook Rd"," "," ","Golden Valley","MN","55422-3335","Hennepin","(763) 544-4971","Active","REM Hennepin, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071738; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","09/01/2024","08/31/2026","No ","",
"1072671","Home and Community Based Services - Community Residential Setting","Restart Inc","3853 Regent Ave N","","","Robbinsdale","MN","55422-2018","Hennepin","(763) 533-2450","Active","Restart Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1072668; and providing Community Residential Setting: Respite care services, out-of-home; Crisis respite, out-of-home; Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","01/01/2024","12/31/2025","No ","",
"1117444","Home and Community Based Services - Community Residential Setting","Restart Inc","4367 COLORADO AVE N","","","Crystal","MN","55422-1018","Hennepin","(612) 348-3786","Active","Restart Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1072668; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","01/01/2023","01/01/2024","12/31/2025","No ","",
"1033718","Child Care Center","Sacred Heart Parish/School","4050 Hubbard Ave N","","","Robbinsdale","MN","55422-2283","Hennepin","(763) 537-1329","Active","The Church of Sacred Heart","36 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","03/14/2005","01/01/2026","12/31/2026","   ","",
"1072804","Home and Community Based Services - Community Residential Setting","Seek Home, Inc.","3904 46th Ave North"," "," ","Robbinsdale","MN","55422-0000","Hennepin","(763) 537-0668","Active","Seek Home Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1072798; and providing Community Residential Setting: Respite care services, out-of-home; Crisis respite, out-of-home; Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","02/01/2025","01/31/2027","No ","",
"1122048","Home and Community Based Services - Community Residential Setting","Senative Services LLC","3612 PERRY AVE N","","","Robbinsdale","MN","55422-2059","Hennepin","(612) 447-3506","Active","Senative Services LLC","3  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1115412; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2024","07/01/2025","06/30/2027","No ","",
"1122143","Home and Community Based Services - Community Residential Setting","Senative Services LLC","3513 KYLE AVE N","","","Crystal","MN","55422-2845","Hennepin","(612) 447-3506","Active","Senative Services LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1115412; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","03/08/2024","03/01/2025","02/28/2027","No ","",
"115346","Family Child Care","Smith Sherrie K","3652 Orchard Ave N"," ","","Robbinsdale","MN","55422-2147","Hennepin","(763) 588-5064","Active","Sherrie K Smith","10 ","Residential Dwelling","This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","07/10/1990","01/01/2026","12/31/2026","Yes","",
"1067497","Home and Community Based Services","Supreme Home Care Provider LLC","1710 DOUGLAS DR N STE 277","","","Minneapolis","MN","55422-4344","Hennepin","(763) 710-9907","Active","Hassan Osman Yusuf","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","info@supremehomecareprovider.com",
"1093608","Home and Community Based Services","Thrive Youth Services","1710 DOUGLAS DR N STE 224D","","","Golden Valley","MN","55422-4350","Hennepin","(763) 270-0751","Active","Thrive Youth Services","   ","Basic Support Services: 24-hour emergency assistance; Homemaker; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Positive supports; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","","Minnesota Department of Human Services","04/12/2018","11/20/2025","12/31/2025","   ","",
"1106988","Home and Community Based Services","Tonka Health Care Services LLC","1710 DOUGLAS DR N STE 211","","","Golden Valley","MN","55422-4387","Hennepin","(612) 408-8423","Active","Tonka Health Care Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2021","01/01/2026","12/31/2026","   ","tonkahealthcareservices@gmail.com",
"1078061","Intensive Residential Treatment Services and Residential Crisis Stabilization","Transitions on Broadway","3776 W BROADWAY AVE","","","Robbinsdale","MN","55422-2336","Hennepin","(763) 588-7626","Active","ResCare Minnesota Inc DBA SpringPath Mental Health Services","16 ","Intensive Residential Treatment Services capacity: 16  persons, age: 18 and older, gender: Either","None","Intensive Residential Treatment Services and Residential Crisis Stabilization","Minnesota Department of Human Services","10/21/2015","01/01/2026","12/31/2026","   ","",
"1112065","Home and Community Based Services - Community Residential Setting","Unlimited Possibilities Douglas","4563 DOUGLAS DR N","","","Crystal","MN","55422-1030","Hennepin","(763) 432-3065","Active","Unlimited Possibilities DBA Supported Living Solutions","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1079470; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","11/22/2021","11/01/2024","10/31/2026","No ","",
"1111006","Family Child Care","Vieira Connie K","2655 QUAIL AVE N","","","Golden Valley","MN","55422-3564","Hennepin","(612) 227-2970","Active","Connie K Vieira","12 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","10/26/2022","01/01/2026","12/31/2026","Yes","",
"1116735","Family Child Care","Walters Vanessa Jean","3321 HALIFAX AVE N","","","Robbinsdale","MN","55422-3104","Hennepin","(608) 738-9533","Active","Vanessa Jean Walters","10 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","06/21/2023","06/01/2024","05/31/2026","Yes","ellasnest3321@gmail.com",
"225065","Family Child Care","Wenner Laura","4330 W BROADWAY AVE","","","Robbinsdale","MN","55422-1252","Hennepin","(763) 439-6212","Active","Laura M Wenner","12 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","09/30/1996","09/01/2024","08/31/2026","Yes","reinertlm11@comcast.net",
"232031","Family Child Care","Wirkes Carri M","4430 Chowen Ave N","","","Robbinsdale","MN","55422     ","Hennepin","(763) 210-8276","Active","Carri M Wirkes","10 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","06/16/1998","06/01/2024","05/31/2026","Yes","",
"2000279","Child Care Center","Yellow Brick Road Early Childhood Development Center","6100 Golden Valley Rd","","","Golden Valley","MN","55422     ","Hennepin","(612) 927-3232","Active","Yellow Brick Road Child Care LLC","122","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","05/05/2025","01/01/2026","12/31/2026","   ","",
